"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1990-09-15:"1,886":"965  ±  75":"2,779":"3,130 ± 111":"NA":"NA ± NA"
1991-07-27:"1,705":"833  ±  68":"2,738":"3,002 ± 110":"NA":"NA ± NA"
1992-10-20:"1,779":"926  ±  71":"1,797":"1,680 ± 72":"5,034":"4,352 ± 906"
1993-04-04:"1,603":"848  ±  64":"1,580":"1,522 ± 63":"NA":"NA ± NA"
1993-10-11:"1,356":"838  ±  54":"2,502":"1,832 ± 100":"4,633":"5,401 ± 834"
1994-04-11:"1,765":"943  ±  71":"2,525":"1,842 ± 101":"4,710":"3,581 ± 848"
1994-11-23:"1,681":"847  ±  67":"1,661":"1,407 ± 66":"5,621":"4,182 ± 1,012"
1995-04-28:"1,732":"919  ±  69":"2,463":"1,576 ± 99":"4,839":"5,108 ± 871"
1996-02-19:"1,750":"875  ±  70":"2,366":"1,632 ± 95":"5,031":"3,985 ± 906"
1996-04-19:"2,718":"1948  ±  109":"1,837":"3,274 ± 73":"4,593":"4,599 ± 827"
1996-09-17:"2,566":"1910  ±  103":"2,305":"3,369 ± 92":"4,277":"4,892 ± 770"
1997-02-17:"1,704":"1352  ±  68":"2,470":"3,317 ± 99":"4,216":"3,987 ± 759"
1997-04-24:"2,004":"1284  ±  80":"2,630":"3,087 ± 105":"4,513":"3,362 ± 812"
1997-08-27:"1,826":"1152  ±  73":"2,367":"2,034 ± 95":"4,871":"3,641 ± 877"
1997-11-10:"839":"723  ±  34":"2,225":"2,455 ± 89":"NA":"NA ± NA"
1998-04-18:"1,844":"1167  ±  74":"2,199":"1,865 ± 88":"5,039":"4,562 ± 907"
1999-05-09:"1,479":"1026  ±  59":"1,651":"1,121 ± 66":"5,721":"3,195 ± 1,030"
2000-03-25:"1,685":"1045  ±  67":"1,883":"1,036 ± 75":"5,551":"4,475 ± 999"
2000-06-08:"1,049":"740  ±  42":"2,865":"2,340 ± 115":"NA":"NA ± NA"
2000-08-24:"1,698":"983  ±  68":"2,787":"2,310 ± 111":"4,576":"4,977 ± 503"
2000-09-13:"1,766":"986  ±  71":"2,096":"1,476 ± 84":"5,227":"4,536 ± 941"
2001-10-08:"1,692":"944  ±  68":"1,637":"842 ± 65":"NA":"NA ± NA"
2002-09-25:"1,661":"921  ±  66":"2,554":"1,294 ± 102":"NA":"NA ± NA"
2003-04-30:"1,611":"926  ±  64":"2,662":"1,732 ± 106":"NA":"NA ± NA"
2003-09-24:"1,577":"880  ±  63":"2,637":"1,509 ± 105":"NA":"NA ± NA"
2005-01-02:"2,137":"1200  ±  85":"2,023":"3,057 ± 81":"NA":"NA ± NA"
2005-05-11:"2,033":"1264  ±  81":"2,363":"2,611 ± 95":"NA":"NA ± NA"
2006-10-11:"1,950":"1295  ±  78":"1,923":"1,625 ± 77":"NA":"NA ± NA"
2007-10-17:"1,903":"1271  ±  76":"2,165":"1,726 ± 87":"NA":"NA ± NA"
2008-02-07:"1,903":"1271  ±  76":"2,165":"1,726 ± 87":"NA":"NA ± NA"
2008-04-01:"2,037":"1251  ±  81":"1,725":"1,824 ± 69":"NA":"NA ± NA"
2008-05-20:"1,984":"1086  ±  79":"2,025":"1,668 ± 81":"NA":"NA ± NA"
2008-10-15:"1,951":"1330  ±  78":"1,435":"1,202 ± 57":"NA":"NA ± NA"
2009-10-14:"1,866":"1296  ±  75":"2,722":"1,786 ± 109":"NA":"NA ± NA"
2011-10-09:"1,702":"1141  ±  68":"1,322":"854 ± 53":"NA":"NA ± NA"
2012-10-07:"1,701":"1140  ±  68":"2,690":"1,610 ± 108":"NA":"NA ± NA"
2013-09-26:"1,953":"1345  ±  78":"2,005":"2,131 ± 80":"NA":"NA ± NA"
2014-09-28:"2,344":"1860  ±  94":"2,143":"2,575 ± 86":"NA":"NA ± NA"
2015-09-27:"1,988":"1546  ±  80":"1,869":"1,485 ± 75":"NA":"NA ± NA"
2016-10-05:"1,926":"1560  ±  77":"2,515":"1,577 ± 101":"NA":"NA ± NA"
